Job_ID,Job_Title,Company,Industry,Location,Experience_Years,Salary_INR,Employment_Type,Company_Size,Education_Required,Hiring_Urgency,Open_Positions,Applicant_Count,Skills,Posted_Date
AIJ100879,Machine Learning Engineer,DataSphere,Logistics,Pune,10,3882534,Hybrid,Mid-size,Master's,Medium,7,262,"Azure, Excel, PyTorch, Statistics, TensorFlow",2025-06-30
AIJ100880,AI Engineer,AIWorks,Cybersecurity,Ahmedabad,5,1018016,Onsite,Enterprise,PhD,High,16,483,"Deep Learning, Power BI, PyTorch, Python, Tableau",2025-06-19
AIJ100881,AI Engineer,DataSphere,EdTech,Remote,3,3797982,Hybrid,Enterprise,Bachelor's,High,13,288,"Power BI, PyTorch, SQL, Tableau, TensorFlow",2025-07-29
AIJ100882,Data Analyst,AIWorks,Healthcare,Bangalore,4,935461,Remote,Startup,Master's,Medium,19,179,"Deep Learning, Excel, Machine Learning, Python, TensorFlow",2025-09-17
AIJ100883,AI Engineer,DataSphere,Healthcare,Chennai,2,4353272,Hybrid,Enterprise,PhD,High,5,395,"AWS, PyTorch, Python, Statistics, Tableau",2025-12-07
AIJ100884,Data Analyst,InnoTech,EdTech,Chennai,13,3178209,Remote,Enterprise,PhD,Low,6,462,"Azure, LLMs, Machine Learning, NLP, Python",2026-02-10
AIJ100885,NLP Engineer,Insight Labs,Cybersecurity,Chennai,9,3985655,Onsite,Mid-size,Master's,Medium,17,497,"AWS, Deep Learning, Power BI, PyTorch, TensorFlow",2026-02-04
AIJ100886,MLOps Engineer,CloudMind,SaaS,Pune,1,3720968,Hybrid,Mid-size,Bachelor's,Low,1,258,"Machine Learning, PyTorch, SQL, Tableau, TensorFlow",2025-08-08
AIJ100887,Computer Vision Engineer,DataSphere,Logistics,Mumbai,14,2696054,Onsite,Mid-size,Master's,High,19,311,"Deep Learning, NLP, Power BI, Python, SQL",2025-12-21
AIJ100888,MLOps Engineer,Insight Labs,Telecom,Pune,4,2214870,Onsite,Enterprise,PhD,Medium,1,68,"LLMs, Machine Learning, NLP, PyTorch, Tableau",2025-08-13
AIJ100889,NLP Engineer,DataSphere,Healthcare,Chennai,5,1166348,Hybrid,Enterprise,Bachelor's,Low,13,23,"Excel, Power BI, PyTorch, Python, Statistics",2025-09-19
AIJ100890,Data Scientist,NextGen AI,Cybersecurity,Ahmedabad,9,3593247,Onsite,Enterprise,Master's,High,5,87,"Azure, PyTorch, Python, Tableau, TensorFlow",2025-11-04
AIJ100891,Machine Learning Engineer,QuantEdge,Cybersecurity,Pune,5,2124583,Onsite,Enterprise,PhD,High,15,129,"Azure, Deep Learning, Machine Learning, PyTorch, SQL",2025-12-01
AIJ100892,Prompt Engineer,CloudMind,Cybersecurity,Noida,8,3017834,Onsite,Startup,PhD,Low,14,241,"Azure, Deep Learning, LLMs, PyTorch, Python",2025-10-28
AIJ100893,MLOps Engineer,AIWorks,Logistics,Pune,6,3636675,Onsite,Enterprise,Master's,Low,9,385,"AWS, Azure, Excel, Machine Learning, Tableau",2025-11-11
AIJ100894,Computer Vision Engineer,DataSphere,Cybersecurity,Kolkata,7,1927421,Hybrid,Mid-size,PhD,Low,7,343,"LLMs, PyTorch, SQL, Statistics, TensorFlow",2026-06-01
AIJ100895,AI Researcher,InnoTech,SaaS,Delhi,13,2942316,Hybrid,Enterprise,Master's,Low,13,136,"Deep Learning, LLMs, PyTorch, SQL, Statistics",2026-02-19
AIJ100896,Prompt Engineer,TechNova,Healthcare,Remote,7,1943104,Hybrid,Mid-size,Bachelor's,Low,18,313,"AWS, Deep Learning, Machine Learning, Statistics, TensorFlow",2025-10-07
AIJ100897,AI Researcher,NextGen AI,Retail,Bangalore,5,1190755,Onsite,Enterprise,Master's,Medium,18,464,"AWS, Excel, Python, Statistics, Tableau",2025-07-30
AIJ100898,Computer Vision Engineer,DataSphere,Cybersecurity,Hyderabad,2,3764238,Onsite,Startup,Master's,Low,12,319,"Excel, LLMs, NLP, Statistics, Tableau",2025-09-03
AIJ100899,AI Researcher,CloudMind,Healthcare,Noida,15,2707445,Remote,Mid-size,Bachelor's,High,19,318,"AWS, Deep Learning, Machine Learning, NLP, PyTorch",2026-03-18
AIJ100900,Data Scientist,CloudMind,SaaS,Kolkata,14,2335710,Onsite,Enterprise,Master's,Low,15,153,"AWS, Machine Learning, Power BI, Python, Statistics",2026-06-10
AIJ100901,Data Analyst,InnoTech,Logistics,Delhi,0,4639485,Remote,Startup,Master's,Low,20,401,"AWS, Deep Learning, LLMs, PyTorch, Tableau",2025-09-29
AIJ100902,Data Scientist,TechNova,Cybersecurity,Hyderabad,3,817064,Onsite,Startup,Bachelor's,High,16,361,"NLP, Power BI, Python, Statistics, Tableau",2025-07-14
AIJ100903,Prompt Engineer,TechNova,EdTech,Hyderabad,2,1360013,Remote,Startup,Bachelor's,High,13,92,"AWS, Deep Learning, Power BI, Tableau, TensorFlow",2025-10-22
AIJ100904,Data Scientist,AIWorks,SaaS,Delhi,4,2277677,Hybrid,Mid-size,Bachelor's,Medium,10,65,"AWS, LLMs, PyTorch, SQL, Tableau",2026-05-29
AIJ100905,AI Engineer,CloudMind,Retail,Chennai,5,4479705,Remote,Enterprise,Bachelor's,Medium,14,496,"NLP, PyTorch, SQL, Tableau, TensorFlow",2025-09-20
AIJ100906,NLP Engineer,AIWorks,Retail,Hyderabad,3,1864792,Hybrid,Enterprise,Bachelor's,Medium,2,313,"Deep Learning, Excel, Machine Learning, PyTorch, SQL",2026-03-17
AIJ100907,NLP Engineer,CloudMind,Retail,Noida,7,1408445,Remote,Mid-size,Master's,Low,15,211,"AWS, Power BI, PyTorch, SQL, TensorFlow",2025-12-26
AIJ100908,Prompt Engineer,AIWorks,Finance,Remote,13,4732172,Onsite,Mid-size,Bachelor's,High,18,359,"AWS, Excel, Power BI, Tableau, TensorFlow",2025-12-03
AIJ100909,AI Engineer,AIWorks,Healthcare,Kolkata,8,1706661,Hybrid,Enterprise,Master's,Medium,5,195,"Machine Learning, SQL, Statistics, Tableau, TensorFlow",2025-06-25
AIJ100910,Computer Vision Engineer,TechNova,Logistics,Pune,4,1442455,Hybrid,Mid-size,PhD,Low,15,364,"AWS, LLMs, Python, SQL, TensorFlow",2025-09-06
AIJ100911,Computer Vision Engineer,DataSphere,EdTech,Bangalore,2,711723,Hybrid,Mid-size,Master's,Low,19,473,"Excel, LLMs, Machine Learning, Power BI, TensorFlow",2025-11-27
AIJ100912,Data Scientist,NextGen AI,Healthcare,Kolkata,3,4146566,Remote,Enterprise,PhD,Medium,3,160,"AWS, Excel, Python, Statistics, Tableau",2025-11-14
AIJ100913,MLOps Engineer,CloudMind,SaaS,Hyderabad,15,1028958,Remote,Mid-size,PhD,Medium,18,145,"Azure, Excel, Machine Learning, NLP, PyTorch",2025-07-18
AIJ100914,MLOps Engineer,NextGen AI,Telecom,Bangalore,3,2012240,Hybrid,Startup,Bachelor's,High,5,93,"AWS, Deep Learning, Excel, Tableau, TensorFlow",2025-12-08
AIJ100915,AI Engineer,DataSphere,Logistics,Noida,13,3591928,Onsite,Enterprise,Master's,Low,3,389,"Azure, LLMs, NLP, Statistics, Tableau",2026-05-08
AIJ100916,AI Engineer,Insight Labs,Logistics,Kolkata,9,3312312,Hybrid,Startup,PhD,Medium,12,424,"Azure, NLP, Python, Tableau, TensorFlow",2026-01-23
AIJ100917,Prompt Engineer,Insight Labs,Cybersecurity,Mumbai,10,2001970,Onsite,Startup,PhD,High,10,163,"Deep Learning, LLMs, SQL, Statistics, Tableau",2026-01-23
AIJ100918,Computer Vision Engineer,AIWorks,Cybersecurity,Remote,14,2542955,Onsite,Enterprise,PhD,High,19,94,"AWS, NLP, Power BI, Tableau, TensorFlow",2026-03-24
AIJ100919,Machine Learning Engineer,AIWorks,Cybersecurity,Remote,12,4519028,Hybrid,Mid-size,Master's,Medium,2,193,"LLMs, NLP, PyTorch, Python, SQL",2026-06-02
AIJ100920,LLM Engineer,QuantEdge,EdTech,Noida,3,2745381,Onsite,Enterprise,Master's,Medium,8,322,"Azure, Machine Learning, NLP, Python, TensorFlow",2025-07-28
AIJ100921,Prompt Engineer,NextGen AI,EdTech,Remote,11,4913512,Onsite,Mid-size,Bachelor's,High,8,381,"Deep Learning, Python, Statistics, Tableau, TensorFlow",2025-08-20
AIJ100922,Data Analyst,AIWorks,Logistics,Hyderabad,5,3391294,Onsite,Enterprise,Master's,High,6,456,"AWS, Deep Learning, LLMs, NLP, SQL",2025-06-18
AIJ100923,AI Engineer,QuantEdge,Logistics,Delhi,1,3254076,Remote,Mid-size,PhD,Low,2,196,"Azure, Deep Learning, Machine Learning, Python, TensorFlow",2026-05-27
AIJ100924,AI Researcher,DataSphere,EdTech,Remote,4,4375290,Onsite,Enterprise,Master's,Low,10,335,"AWS, LLMs, Machine Learning, Python, Statistics",2025-07-07
AIJ100925,Data Analyst,Insight Labs,SaaS,Kolkata,9,1381173,Onsite,Enterprise,Bachelor's,Medium,12,350,"AWS, LLMs, NLP, Power BI, PyTorch",2025-12-24
AIJ100926,Prompt Engineer,CloudMind,Healthcare,Noida,0,3887378,Hybrid,Enterprise,Master's,Low,15,21,"Excel, NLP, Power BI, SQL, Statistics",2025-12-03
AIJ100927,LLM Engineer,InnoTech,Finance,Delhi,6,2784746,Onsite,Mid-size,Master's,Low,4,230,"Excel, NLP, SQL, Statistics, Tableau",2026-01-25
AIJ100928,MLOps Engineer,InnoTech,Healthcare,Chennai,2,4287645,Onsite,Mid-size,Bachelor's,Low,20,440,"Azure, Deep Learning, NLP, Tableau, TensorFlow",2025-09-25
AIJ100929,MLOps Engineer,CloudMind,Telecom,Pune,12,2551203,Hybrid,Enterprise,PhD,Low,17,273,"LLMs, Machine Learning, Power BI, PyTorch, SQL",2026-05-17
AIJ100930,NLP Engineer,QuantEdge,Finance,Chennai,14,2112995,Remote,Startup,PhD,Low,1,139,"LLMs, NLP, Power BI, Tableau, TensorFlow",2025-10-07
AIJ100931,Machine Learning Engineer,AIWorks,Cybersecurity,Remote,7,3124388,Hybrid,Mid-size,PhD,Low,9,61,"LLMs, Machine Learning, Power BI, Statistics, Tableau",2025-11-01
AIJ100932,Machine Learning Engineer,TechNova,Retail,Ahmedabad,11,4453853,Onsite,Enterprise,Bachelor's,Medium,5,198,"AWS, Azure, Deep Learning, LLMs, Tableau",2026-01-26
AIJ100933,AI Researcher,Insight Labs,Logistics,Hyderabad,12,4437653,Remote,Mid-size,PhD,Medium,13,431,"AWS, Deep Learning, Machine Learning, NLP, SQL",2025-08-22
AIJ100934,LLM Engineer,NextGen AI,Retail,Kolkata,5,3673423,Hybrid,Enterprise,Master's,High,5,436,"Deep Learning, Machine Learning, PyTorch, Python, Statistics",2026-01-24
AIJ100935,LLM Engineer,AIWorks,Finance,Pune,6,3292334,Onsite,Startup,Master's,Medium,12,329,"AWS, Deep Learning, LLMs, Machine Learning, Statistics",2026-04-08
AIJ100936,NLP Engineer,AIWorks,Healthcare,Bangalore,10,3761498,Remote,Enterprise,Master's,Low,4,70,"AWS, LLMs, Power BI, PyTorch, TensorFlow",2025-06-23
AIJ100937,Machine Learning Engineer,DataSphere,Telecom,Chennai,6,3062084,Remote,Startup,PhD,Low,11,52,"LLMs, Machine Learning, NLP, Python, TensorFlow",2026-02-13
AIJ100938,Data Analyst,DataSphere,Telecom,Mumbai,4,1211685,Onsite,Enterprise,Master's,Low,8,110,"AWS, Azure, Power BI, PyTorch, TensorFlow",2026-04-28
AIJ100939,AI Engineer,NextGen AI,Cybersecurity,Delhi,1,4928285,Remote,Startup,Master's,Medium,20,490,"Deep Learning, LLMs, Power BI, PyTorch, Statistics",2026-01-25
AIJ100940,Data Analyst,DataSphere,Healthcare,Remote,13,3234783,Remote,Startup,PhD,High,6,76,"Deep Learning, Power BI, PyTorch, Tableau, TensorFlow",2025-09-28
AIJ100941,Machine Learning Engineer,QuantEdge,Cybersecurity,Noida,13,4251565,Hybrid,Enterprise,PhD,High,19,232,"Deep Learning, Machine Learning, NLP, SQL, Tableau",2026-04-21
AIJ100942,AI Researcher,TechNova,Telecom,Delhi,10,1511234,Hybrid,Startup,PhD,High,5,280,"AWS, Deep Learning, LLMs, NLP, SQL",2025-09-23
AIJ100943,Computer Vision Engineer,NextGen AI,Retail,Chennai,3,2120779,Remote,Enterprise,PhD,Medium,11,425,"Deep Learning, Machine Learning, Power BI, Statistics, Tableau",2025-12-24
AIJ100944,MLOps Engineer,DataSphere,EdTech,Chennai,0,1578417,Onsite,Mid-size,Bachelor's,Medium,3,343,"Deep Learning, Excel, Power BI, Python, Tableau",2025-10-31
AIJ100945,Computer Vision Engineer,DataSphere,Retail,Bangalore,4,4291284,Onsite,Enterprise,Bachelor's,High,9,468,"Excel, LLMs, NLP, Power BI, Python",2025-07-27
AIJ100946,Data Analyst,Insight Labs,EdTech,Delhi,8,3370959,Hybrid,Enterprise,Bachelor's,Low,12,141,"AWS, Excel, NLP, PyTorch, Python",2025-08-05
AIJ100947,Data Scientist,AIWorks,Logistics,Kolkata,9,3849684,Onsite,Mid-size,Master's,Low,7,462,"AWS, Machine Learning, Power BI, PyTorch, Statistics",2026-05-23
AIJ100948,LLM Engineer,CloudMind,Healthcare,Bangalore,4,616435,Hybrid,Startup,Bachelor's,Medium,3,27,"Azure, LLMs, Machine Learning, Tableau, TensorFlow",2026-01-28
AIJ100949,Data Scientist,CloudMind,Finance,Chennai,0,3267967,Hybrid,Enterprise,Bachelor's,Medium,19,109,"Azure, Excel, NLP, Python, TensorFlow",2026-05-26
AIJ100950,Machine Learning Engineer,TechNova,Retail,Ahmedabad,8,650060,Remote,Mid-size,Bachelor's,Medium,10,51,"Deep Learning, Excel, NLP, PyTorch, Python",2025-07-19
AIJ100951,Machine Learning Engineer,NextGen AI,EdTech,Remote,5,1438517,Hybrid,Startup,Bachelor's,Low,11,422,"Azure, Deep Learning, Python, SQL, Statistics",2025-11-17
AIJ100952,Computer Vision Engineer,CloudMind,SaaS,Bangalore,0,2896969,Remote,Enterprise,PhD,Low,10,296,"Deep Learning, Excel, LLMs, SQL, Statistics",2025-07-01
AIJ100953,Machine Learning Engineer,DataSphere,Healthcare,Noida,15,4028274,Hybrid,Mid-size,Master's,Low,18,251,"Azure, LLMs, NLP, PyTorch, Statistics",2026-03-12
AIJ100954,Data Analyst,CloudMind,Finance,Chennai,4,4566049,Onsite,Startup,PhD,Medium,19,374,"AWS, Azure, SQL, Tableau, TensorFlow",2025-10-24
AIJ100955,NLP Engineer,AIWorks,Healthcare,Hyderabad,5,1075375,Hybrid,Mid-size,Master's,High,14,262,"Azure, LLMs, PyTorch, Python, SQL",2026-03-14
AIJ100956,Computer Vision Engineer,CloudMind,SaaS,Pune,12,4696998,Remote,Enterprise,Bachelor's,Low,10,347,"Power BI, SQL, Statistics, Tableau, TensorFlow",2026-01-03
AIJ100957,Machine Learning Engineer,CloudMind,SaaS,Chennai,11,3659879,Hybrid,Enterprise,Master's,Low,14,331,"NLP, PyTorch, SQL, Statistics, Tableau",2026-02-02
AIJ100958,NLP Engineer,Insight Labs,Finance,Noida,7,1395694,Onsite,Enterprise,Master's,High,9,32,"NLP, Python, Statistics, Tableau, TensorFlow",2025-10-31
AIJ100959,Computer Vision Engineer,TechNova,Healthcare,Hyderabad,2,2133056,Remote,Enterprise,PhD,High,2,90,"AWS, Azure, NLP, PyTorch, Tableau",2026-03-02
AIJ100960,NLP Engineer,AIWorks,EdTech,Ahmedabad,10,1138357,Onsite,Enterprise,PhD,High,5,393,"LLMs, Power BI, PyTorch, Python, TensorFlow",2026-03-11
AIJ100961,LLM Engineer,DataSphere,Retail,Noida,12,3958011,Hybrid,Mid-size,PhD,High,3,258,"Azure, Machine Learning, SQL, Tableau, TensorFlow",2026-02-05
AIJ100962,Computer Vision Engineer,Insight Labs,Healthcare,Hyderabad,1,1463369,Remote,Mid-size,PhD,High,9,324,"AWS, Deep Learning, SQL, Statistics, Tableau",2025-08-12
AIJ100963,Data Scientist,InnoTech,Healthcare,Bangalore,2,3882034,Onsite,Startup,PhD,Low,2,376,"Excel, LLMs, Machine Learning, PyTorch, Tableau",2025-08-21
AIJ100964,NLP Engineer,NextGen AI,Finance,Remote,9,4258081,Hybrid,Enterprise,PhD,Low,15,401,"AWS, NLP, Power BI, Python, SQL",2026-03-18
AIJ100965,MLOps Engineer,InnoTech,EdTech,Pune,12,4635754,Hybrid,Enterprise,PhD,Medium,17,175,"Azure, Deep Learning, LLMs, NLP, TensorFlow",2026-04-20
AIJ100966,NLP Engineer,NextGen AI,SaaS,Kolkata,2,2253904,Onsite,Startup,Master's,High,20,301,"AWS, Deep Learning, LLMs, Python, SQL",2025-09-29
AIJ100967,Computer Vision Engineer,QuantEdge,Cybersecurity,Noida,5,4753520,Remote,Mid-size,PhD,High,11,312,"Azure, Deep Learning, LLMs, NLP, TensorFlow",2025-11-08
AIJ100968,Machine Learning Engineer,CloudMind,Finance,Kolkata,12,3527983,Remote,Enterprise,Bachelor's,High,12,23,"LLMs, Machine Learning, NLP, Power BI, Statistics",2025-11-19
AIJ100969,LLM Engineer,AIWorks,Logistics,Remote,0,4675681,Hybrid,Enterprise,Master's,Medium,8,461,"AWS, Deep Learning, SQL, Tableau, TensorFlow",2026-01-25
AIJ100970,LLM Engineer,CloudMind,SaaS,Noida,5,1307092,Remote,Startup,Bachelor's,Medium,9,222,"AWS, Machine Learning, Power BI, PyTorch, Python",2025-08-23
AIJ100971,AI Researcher,QuantEdge,Telecom,Hyderabad,11,637561,Onsite,Startup,Master's,Low,6,73,"Azure, Deep Learning, PyTorch, SQL, TensorFlow",2025-10-09
AIJ100972,MLOps Engineer,TechNova,Healthcare,Noida,4,1271077,Remote,Startup,Master's,Medium,4,344,"Azure, LLMs, NLP, Python, Statistics",2026-05-13
AIJ100973,Prompt Engineer,Insight Labs,Telecom,Mumbai,0,713846,Hybrid,Mid-size,Bachelor's,Low,13,26,"AWS, Excel, NLP, PyTorch, Tableau",2026-01-09
AIJ100974,AI Researcher,AIWorks,SaaS,Noida,3,889956,Onsite,Startup,Master's,High,15,485,"Excel, NLP, Power BI, PyTorch, SQL",2026-03-17
AIJ100975,LLM Engineer,CloudMind,Cybersecurity,Bangalore,8,2411942,Hybrid,Enterprise,Bachelor's,Medium,12,236,"Machine Learning, Python, SQL, Statistics, Tableau",2025-09-11
AIJ100976,MLOps Engineer,InnoTech,Retail,Pune,12,3062716,Remote,Enterprise,PhD,Medium,10,466,"Azure, LLMs, Machine Learning, Python, TensorFlow",2026-01-25
AIJ100977,Computer Vision Engineer,DataSphere,Finance,Delhi,10,3702080,Remote,Startup,Master's,Low,17,182,"AWS, Power BI, Statistics, Tableau, TensorFlow",2025-10-23
AIJ100978,Machine Learning Engineer,TechNova,Finance,Pune,1,2093366,Onsite,Enterprise,Bachelor's,Medium,12,106,"AWS, Azure, PyTorch, Python, SQL",2026-01-10
AIJ100979,MLOps Engineer,TechNova,Telecom,Remote,13,4611925,Remote,Mid-size,Master's,Medium,16,170,"AWS, Excel, PyTorch, Statistics, Tableau",2025-08-07
AIJ100980,AI Engineer,TechNova,Healthcare,Delhi,4,3697883,Onsite,Mid-size,Master's,Medium,5,117,"AWS, LLMs, NLP, Python, TensorFlow",2025-12-09
AIJ100981,Prompt Engineer,QuantEdge,Retail,Mumbai,15,1958753,Onsite,Enterprise,Master's,Low,8,53,"AWS, Python, SQL, Tableau, TensorFlow",2025-07-04
AIJ100982,Computer Vision Engineer,QuantEdge,Logistics,Bangalore,14,2289526,Hybrid,Enterprise,Master's,Low,4,104,"Deep Learning, Machine Learning, Python, SQL, TensorFlow",2025-07-29
AIJ100983,Computer Vision Engineer,DataSphere,Finance,Chennai,9,2973892,Remote,Startup,Master's,Medium,10,403,"Azure, Excel, PyTorch, Tableau, TensorFlow",2026-01-30
AIJ100984,Machine Learning Engineer,TechNova,EdTech,Remote,10,1146490,Hybrid,Mid-size,PhD,High,9,159,"AWS, Azure, Deep Learning, NLP, TensorFlow",2026-03-08
AIJ100985,Prompt Engineer,TechNova,Finance,Mumbai,10,4349925,Remote,Mid-size,Master's,High,12,262,"LLMs, Machine Learning, NLP, PyTorch, TensorFlow",2026-02-09
AIJ100986,AI Researcher,InnoTech,Cybersecurity,Pune,1,1740506,Hybrid,Enterprise,Master's,High,9,485,"AWS, Deep Learning, Excel, PyTorch, Python",2025-11-01
AIJ100987,Prompt Engineer,InnoTech,EdTech,Ahmedabad,1,1880441,Onsite,Startup,Bachelor's,Medium,2,356,"AWS, Azure, PyTorch, Tableau, TensorFlow",2025-12-07
AIJ100988,MLOps Engineer,AIWorks,EdTech,Delhi,12,2261097,Hybrid,Enterprise,Master's,Low,17,308,"Azure, Deep Learning, Excel, LLMs, Machine Learning",2025-08-26
AIJ100989,Computer Vision Engineer,AIWorks,Healthcare,Mumbai,11,2470612,Hybrid,Enterprise,PhD,Low,15,72,"Deep Learning, Excel, Power BI, Python, Tableau",2025-10-08
AIJ100990,AI Engineer,Insight Labs,Logistics,Kolkata,13,4288655,Hybrid,Startup,Bachelor's,Medium,11,281,"Machine Learning, Power BI, PyTorch, Tableau, TensorFlow",2025-08-26
AIJ100991,Computer Vision Engineer,InnoTech,Retail,Remote,9,4499203,Onsite,Enterprise,Bachelor's,High,17,384,"Azure, Excel, LLMs, Machine Learning, Tableau",2025-09-02
AIJ100992,Computer Vision Engineer,DataSphere,Retail,Pune,15,3463633,Hybrid,Enterprise,Bachelor's,Medium,4,99,"LLMs, NLP, Power BI, SQL, Tableau",2026-04-25
AIJ100993,Data Scientist,AIWorks,Cybersecurity,Delhi,15,2293240,Remote,Mid-size,Master's,High,1,452,"Azure, Deep Learning, Machine Learning, Power BI, Tableau",2025-07-27
AIJ100994,Data Analyst,TechNova,SaaS,Remote,4,588639,Hybrid,Enterprise,Bachelor's,Low,18,184,"Azure, Excel, Machine Learning, Power BI, Tableau",2025-09-09
AIJ100995,Machine Learning Engineer,InnoTech,Logistics,Kolkata,1,3405779,Onsite,Enterprise,Master's,Medium,12,253,"Deep Learning, Machine Learning, NLP, PyTorch, Statistics",2025-07-30
AIJ100996,Data Scientist,Insight Labs,Retail,Delhi,7,2665552,Hybrid,Mid-size,PhD,High,3,250,"NLP, Power BI, SQL, Statistics, Tableau",2026-01-09
AIJ100997,AI Engineer,InnoTech,Retail,Bangalore,5,3743462,Hybrid,Mid-size,PhD,Low,11,455,"AWS, Excel, Power BI, PyTorch, SQL",2025-10-28
AIJ100998,AI Researcher,QuantEdge,Healthcare,Ahmedabad,5,1079923,Onsite,Mid-size,Bachelor's,Low,3,277,"Azure, Excel, PyTorch, SQL, Statistics",2026-03-11
AIJ100999,AI Engineer,InnoTech,Telecom,Chennai,1,3411115,Hybrid,Enterprise,Master's,Medium,4,187,"AWS, Azure, Machine Learning, Python, Statistics",2026-05-13
AIJ101000,Machine Learning Engineer,AIWorks,Cybersecurity,Noida,3,3479696,Remote,Enterprise,PhD,Low,6,81,"AWS, Azure, Machine Learning, Python, SQL",2025-07-04
AIJ101001,Computer Vision Engineer,InnoTech,Finance,Bangalore,11,3739977,Remote,Mid-size,PhD,Medium,18,103,"AWS, Excel, Machine Learning, Python, SQL",2026-05-31
AIJ101002,Data Analyst,Insight Labs,Logistics,Ahmedabad,5,2910138,Hybrid,Enterprise,PhD,Medium,1,12,"Excel, LLMs, NLP, Power BI, Statistics",2026-01-13
AIJ101003,Data Scientist,QuantEdge,Retail,Delhi,9,4491319,Remote,Enterprise,PhD,Medium,18,166,"Azure, NLP, PyTorch, Statistics, Tableau",2026-02-23
AIJ101004,LLM Engineer,CloudMind,Telecom,Bangalore,10,3613595,Hybrid,Enterprise,Bachelor's,Medium,11,248,"Azure, Excel, NLP, Python, Statistics",2026-05-04
AIJ101005,Computer Vision Engineer,QuantEdge,Healthcare,Ahmedabad,0,2884951,Remote,Enterprise,Bachelor's,Low,16,129,"AWS, Excel, Machine Learning, SQL, Statistics",2026-05-25
AIJ101006,LLM Engineer,QuantEdge,Healthcare,Mumbai,13,4580551,Onsite,Mid-size,Master's,High,15,327,"AWS, Deep Learning, LLMs, NLP, Statistics",2026-02-09
AIJ101007,MLOps Engineer,DataSphere,Retail,Chennai,11,1055006,Hybrid,Enterprise,Bachelor's,Medium,3,439,"AWS, Azure, Excel, Statistics, Tableau",2025-09-09
AIJ101008,Machine Learning Engineer,TechNova,Retail,Ahmedabad,14,958348,Onsite,Mid-size,PhD,Low,2,45,"AWS, Machine Learning, NLP, PyTorch, SQL",2026-04-21
AIJ101009,MLOps Engineer,QuantEdge,Telecom,Noida,11,1044616,Remote,Startup,Master's,Low,11,322,"Azure, Excel, NLP, SQL, Statistics",2025-10-13
AIJ101010,AI Engineer,CloudMind,Telecom,Ahmedabad,11,3768980,Remote,Enterprise,Bachelor's,High,16,173,"AWS, Excel, Machine Learning, NLP, Python",2025-08-24
AIJ101011,LLM Engineer,Insight Labs,Logistics,Remote,4,1587341,Onsite,Enterprise,Master's,Medium,10,16,"Deep Learning, Excel, Machine Learning, Statistics, Tableau",2025-10-31
AIJ101012,Computer Vision Engineer,QuantEdge,SaaS,Bangalore,14,1912525,Remote,Enterprise,Master's,Medium,20,70,"Deep Learning, Machine Learning, NLP, Statistics, Tableau",2026-01-02
AIJ101013,AI Researcher,TechNova,Cybersecurity,Noida,7,2686965,Onsite,Startup,PhD,High,19,40,"AWS, Excel, Machine Learning, Statistics, Tableau",2026-05-08
AIJ101014,AI Researcher,InnoTech,EdTech,Chennai,7,3640108,Hybrid,Mid-size,Master's,Low,15,102,"AWS, Azure, Machine Learning, Power BI, Tableau",2025-12-24
AIJ101015,AI Engineer,CloudMind,Finance,Ahmedabad,7,2818054,Onsite,Enterprise,Master's,Low,10,149,"AWS, NLP, Python, SQL, Tableau",2025-10-02
AIJ101016,MLOps Engineer,NextGen AI,Logistics,Chennai,12,1222083,Hybrid,Mid-size,PhD,Low,7,428,"Deep Learning, Excel, Machine Learning, SQL, Statistics",2026-03-20
